feature,importance
customer_city_cordeiro,0.0
customer_city_coribe,0.0
customer_city_coronel fabriciano,0.0
customer_city_coronel vivida,0.0
customer_city_corumba,0.0
customer_city_coruripe,0.0
customer_city_cosmopolis,0.0
customer_city_cotia,0.0
customer_city_cotriguacu,0.0
customer_city_crato,0.0
customer_city_cravolandia,0.0
customer_city_criciuma,0.0
customer_city_divinolandia,0.0
customer_city_cruz,0.0
customer_city_cruz alta,0.0
customer_city_cruzeiro,0.0
customer_city_cubatao,0.0
customer_city_cuiaba,0.0
customer_city_cuite velho,0.0
customer_city_curitiba,0.0
customer_city_curitibanos,0.0
customer_city_cururupu,0.0
customer_city_curvelo,0.0
customer_city_delfinopolis,0.0
customer_city_diadema,0.0
customer_city_diamantina,0.0
customer_city_crixas,0.0
customer_city_guabiruba,0.0
customer_city_guaira,0.0
customer_city_guanambi,0.0
customer_city_guapore,0.0
customer_city_guaracai,0.0
customer_city_guarapari,0.0
customer_city_guarapua,0.0
customer_city_guarapuava,0.0
customer_city_guaratingueta,0.0
customer_city_guaruja,0.0
customer_city_guarulhos,0.0
customer_city_guaxupe,0.0
customer_city_guimarania,0.0
customer_city_fernando prestes,0.0
customer_city_holambra,0.0
customer_city_horizonte,0.0
customer_city_hortolandia,0.0
customer_city_humaita,0.0
customer_city_iati,0.0
customer_city_ibiracu,0.0
customer_city_ibirama,0.0
customer_city_ibirite,0.0
customer_city_ibitinga,0.0
customer_city_icara,0.0
customer_city_iguaba grande,0.0
customer_city_iguatu,0.0
customer_city_ilheus,0.0
customer_city_herval d'oeste,0.0
customer_city_fernandopolis,0.0
customer_city_ferraz de vasconcelos,0.0
customer_city_flores da cunha,0.0
customer_city_flores de goias,0.0
customer_city_florianopolis,0.0
customer_city_formosa,0.0
customer_city_forquilhinha,0.0
customer_city_fortaleza,0.0
customer_city_franca,0.0
customer_city_francisco badaro,0.0
customer_city_francisco beltrao,0.0
customer_city_francisco dumont,0.0
customer_city_francisco morato,0.0
customer_city_gravatai,0.0
customer_city_franco da rocha,0.0
customer_city_frecheirinha,0.0
customer_city_fronteira,0.0
customer_city_fruta de leite,0.0
customer_city_gameleiras,0.0
customer_city_garca,0.0
customer_city_garopaba,0.0
customer_city_getulio vargas,0.0
customer_city_goianesia,0.0
customer_city_goiatuba,0.0
customer_city_goioere,0.0
customer_city_governador valadares,0.0
customer_city_gramado,0.0
customer_city_francisco sa,0.0
