feature,importance
customer_city_rosana,0.0
customer_city_russas,0.0
customer_city_sabinopolis,0.0
customer_city_sales oliveira,0.0
customer_city_salesopolis,0.0
customer_city_salgueiro,0.0
customer_city_salinas,0.0
customer_city_salinas da margarida,0.0
customer_city_rolim de moura,0.0
customer_city_santo antonio das missoes,0.0
customer_city_santa isabel,0.0
customer_city_santa isabel do ivai,0.0
customer_city_santa juliana,0.0
customer_city_santa lucia,0.0
customer_city_santa luzia,0.0
customer_city_santa margarida,0.0
customer_city_santa maria da boa vista,0.0
customer_city_santa maria de itabira,0.0
customer_city_santa cruz cabralia,0.0
customer_city_santa rita d'oeste,0.0
customer_city_santa rita do passa quatro,0.0
customer_city_santa rita do sapucai,0.0
customer_city_santa rosa,0.0
customer_city_santa tereza do oeste,0.0
customer_city_sananduva,0.0
customer_city_santa adelia,0.0
customer_city_santa barbara,0.0
customer_city_santa barbara d'oeste,0.0
customer_city_santa branca,0.0
customer_city_santa maria de jetiba,0.0
customer_city_riachinho,0.0
customer_city_ribeira do pombal,0.0
customer_city_ribeirao das neves,0.0
customer_city_ribeirao pires,0.0
customer_city_ribeirao preto,0.0
customer_city_rinopolis,0.0
customer_city_rio acima,0.0
customer_city_rio branco,0.0
customer_city_rio claro,0.0
customer_city_salto,0.0
customer_city_quatro barras,0.0
customer_city_queimados,0.0
customer_city_querencia,0.0
customer_city_quinta do sol,0.0
customer_city_quintana,0.0
customer_city_quirinopolis,0.0
customer_city_quitandinha,0.0
customer_city_quixeramobim,0.0
customer_city_rancharia,0.0
customer_city_raposo,0.0
customer_city_rio das flores,0.0
customer_city_salto do ceu,0.0
customer_city_salto do jacui,0.0
customer_city_rio das ostras,0.0
customer_city_rio das pedras,0.0
customer_city_rio do sul,0.0
customer_city_rio doce,0.0
customer_city_rio grande,0.0
customer_city_rio grande da serra,0.0
customer_city_rio largo,0.0
customer_city_rio manso,0.0
customer_city_riachao das neves,0.0
customer_city_rio negro,0.0
customer_city_rio novo,0.0
customer_city_rio pardo de minas,0.0
customer_city_rio tinto,0.0
customer_city_rio verde,0.0
customer_city_rolandia,0.0
customer_city_redencao,0.0
customer_city_regente feijo,0.0
customer_city_registro,0.0
customer_city_resplendor,0.0
customer_city_rio negrinho,0.0
customer_city_sao lourenco do oeste,0.0
customer_city_sao lourenco do piaui,0.0
customer_city_sao joao da parauna,0.0
customer_city_sao joao de meriti,0.0
customer_city_sao joao del rei,0.0
customer_city_sao joao do piaui,0.0
customer_city_sao joao evangelista,0.0
customer_city_sao joao nepomuceno,0.0
customer_city_sao joaquim,0.0
customer_city_santo antonio da platina,0.0
customer_city_sao joaquim de bicas,0.0
customer_city_sao jorge,0.0
customer_city_sao jose,0.0
customer_city_sao jose da bela vista,0.0
customer_city_sao jose da coroa grande,0.0
customer_city_sao jose da lapa,0.0
customer_city_sao jose de ribamar,0.0
customer_city_sao jose de uba,0.0
customer_city_sao felix do xingu,0.0
customer_city_sao fidelis,0.0
customer_city_sao joaquim da barra,0.0
customer_city_sao mateus,0.0
customer_city_sao mateus do sul,0.0
customer_city_sao miguel arcanjo,0.0
customer_city_sao miguel do gostoso,0.0
customer_city_sao miguel do iguacu,0.0
customer_city_sao miguel do oeste,0.0
customer_city_sao miguel do tapuio,0.0
customer_city_sao paulo,0.0
customer_city_sao pedro,0.0
customer_city_sao lourenco,0.0
customer_city_sao jose do barreiro,0.0
customer_city_sao jose do egito,0.0
customer_city_sao jose do norte,0.0
customer_city_sao jose do ouro,0.0
customer_city_sao jose do rio pardo,0.0
customer_city_sao jose do turvo,0.0
customer_city_sao jose do vale do rio preto,0.0
customer_city_sao jose do xingu,0.0
customer_city_sao jose dos campos,0.0
customer_city_sao jose dos quatro marcos,0.0
customer_city_sao pedro dos ferros,0.0
customer_city_sao bento do sapucai,0.0
customer_city_sao bento do sul,0.0
customer_city_sao bernardo do campo,0.0
customer_city_sao borja,0.0
customer_city_sao caetano do sul,0.0
customer_city_sao carlos,0.0
customer_city_sao domingos das dores,0.0
customer_city_santa vitoria,0.0
customer_city_santa vitoria do palmar,0.0
customer_city_sao francisco,0.0
customer_city_santana,0.0
customer_city_santana de parnaiba,0.0
customer_city_santana do livramento,0.0
customer_city_santana do mundau,0.0
customer_city_santarem,0.0
customer_city_santo amaro,0.0
customer_city_santo anastacio,0.0
customer_city_santo andre,0.0
customer_city_santo angelo,0.0
customer_city_santo antonio da patrulha,0.0
customer_city_santaluz,0.0
customer_city_sao francisco de itabapoana,0.0
customer_city_sao francisco do sul,0.0
customer_city_sao gabriel,0.0
customer_city_sao gabriel da palha,0.0
customer_city_sao gabriel do oeste,0.0
customer_city_sao goncalo,0.0
customer_city_sao goncalo do amarante,0.0
customer_city_sao goncalo do para,0.0
customer_city_sao gotardo,0.0
customer_city_sao joao batista,0.0
customer_city_sao benedito,0.0
customer_city_sao joao da barra,0.0
customer_city_sao joao da boa vista,0.0
customer_city_santo antonio de padua,0.0
customer_city_santo antonio de posse,0.0
customer_city_santo antonio do descoberto,0.0
customer_city_santo antonio do jacinto,0.0
customer_city_santo augusto,0.0
customer_city_santo cristo,0.0
customer_city_santos,0.0
customer_city_santos dumont,0.0
customer_city_sao joao d'alianca,0.0
customer_city_carolina,0.0
customer_city_carpina,0.0
customer_city_caruaru,0.0
customer_city_casa branca,0.0
customer_city_canelinha,0.0
customer_city_canoinhas,0.0
customer_city_cansancao,0.0
customer_city_cantagalo,0.0
customer_city_canudos,0.0
customer_state_RR,0.0
customer_city_capao bonito,0.0
customer_city_capetinga,0.0
customer_city_capinopolis,0.0
customer_city_capinzal,0.0
customer_city_capitolio,0.0
customer_city_caraguatatuba,0.0
customer_city_carandai,0.0
customer_city_campo bom,0.0
customer_city_campo formoso,0.0
customer_city_campo grande,0.0
customer_city_capanema,0.0
customer_city_castilho,0.0
customer_city_castro,0.0
customer_city_castro alves,0.0
customer_city_cataguases,0.0
customer_city_catalao,0.0
customer_city_catanduva,0.0
customer_city_catas altas,0.0
customer_city_catu de abrantes,0.0
customer_city_caucaia,0.0
customer_city_carneirinho,0.0
customer_city_carangola,0.0
customer_city_caratinga,0.0
customer_city_caraubas,0.0
customer_city_cardoso moreira,0.0
customer_city_cariacica,0.0
customer_city_carinhanha,0.0
customer_city_carlopolis,0.0
customer_city_carlos barbosa,0.0
customer_city_carmo,0.0
customer_city_carmo do paranaiba,0.0
customer_city_cavalcante,0.0
customer_city_campanha,0.0
customer_city_campina do monte alegre,0.0
customer_city_campina grande,0.0
customer_city_campina grande do sul,0.0
customer_city_campinacu,0.0
customer_city_cachoeiras de macacu,0.0
customer_city_cachoeirinha,0.0
customer_city_cachoeiro de itapemirim,0.0
customer_city_cacimbinhas,0.0
customer_city_campo largo,0.0
customer_city_cacule,0.0
customer_city_caete,0.0
customer_city_caetite,0.0
customer_city_caiana,0.0
customer_city_caieiras,0.0
customer_city_cairu,0.0
customer_city_cajamar,0.0
customer_city_cajapio,0.0
customer_city_cajati,0.0
customer_city_cajazeiras,0.0
customer_city_caconde,0.0
customer_city_campo limpo paulista,0.0
customer_city_campo maior,0.0
customer_city_campo verde,0.0
customer_city_campos do jordao,0.0
customer_city_campos dos goytacazes,0.0
customer_city_canaa dos carajas,0.0
customer_city_candeias,0.0
customer_city_candelaria,0.0
customer_city_candido mota,0.0
customer_city_camocim,0.0
customer_city_cajuru,0.0
customer_city_caldas novas,0.0
customer_city_california da barra,0.0
customer_city_camacari,0.0
customer_city_camaqua,0.0
customer_city_camaragibe,0.0
customer_city_cambara,0.0
customer_city_cambe,0.0
customer_city_camboriu,0.0
customer_city_cambui,0.0
customer_city_candido rodrigues,0.0
